"files","method","horizon","subs.1","subs.2","subs.3","subs.4","subs.5","subs.6","subs.7","subs.8","subs.9","subs.10","subs.11","subs.12","subs.13","subs.14","subs.15","subs.16","subs.17","subs.18","subs.19","subs.20"
"ModifiedDSHW_horizon_4.csv","ModifiedDSHW",4,0.0895888847629327,0.10594299393686,0.0884812188768121,0.127112569600241,0.103435842291243,0.0866825960019768,0.0826768220174532,0.0754351032379008,0.0787470944629163,0.113554557363233,0.0930606403114493,0.0730748370939249,0.0626438824184965,0.0782288829313666,0.105572014454018,0.095834533504352,0.0941082382158756,0.0778921247085249,0.110677251865373,0.076810944764793
"ModifiedDSHW_horizon_5.csv","ModifiedDSHW",5,0.0956819759957817,0.11255602056398,0.0924094599084359,0.137622462007866,0.10709929295021,0.0908203732372204,0.0865715842417912,0.0790688442857613,0.0835956049819119,0.121953004960091,0.0966882166460105,0.075780346903237,0.0665452417035438,0.082270504917106,0.118947706099317,0.104383747718557,0.102819386929403,0.0798013558238694,0.113009037758154,0.0787299969095211
"ModifiedDSHW_horizon_6.csv","ModifiedDSHW",6,0.0986528680529802,0.118880057303185,0.0945029315532298,0.149836553900426,0.109845816983889,0.0949774237162184,0.0902532444370523,0.0819195172878454,0.0884808345091815,0.125591767733757,0.103176325160646,0.0772715748197667,0.0707482199666451,0.0862833428261571,0.129098460853829,0.110361963662404,0.107282019360798,0.0821465205367209,0.114724569449898,0.0789117408973045
"ModifiedDSHW_horizon_7.csv","ModifiedDSHW",7,0.100500211306691,0.124803094554236,0.0953920211495605,0.153833527355594,0.112238298039518,0.0975152055710746,0.0929257043965578,0.0833716475181153,0.0896349125602799,0.131463497436953,0.111938204950046,0.0785886427424496,0.073365622079687,0.088819399744314,0.139208398355787,0.116006375766962,0.111133126210266,0.0818325873646234,0.117148952458854,0.079824597076116
"ModifiedDSHW_horizon_8.csv","ModifiedDSHW",8,0.0993023142258223,0.129330424454529,0.0934892281473955,0.155385797320131,0.112804876225142,0.0987914558656211,0.093355041907371,0.0864832931755263,0.0898363660650124,0.137243945684676,0.113269875632049,0.0771445763519381,0.0754845526074854,0.0891552382026764,0.144735150266418,0.119384014534095,0.116786633490552,0.0815663886068924,0.116347824514416,0.0799966334360039
"ModifiedDSHW_horizon_9.csv","ModifiedDSHW",9,0.0966726366611277,0.129822538389756,0.0905685926338214,0.162796802456652,0.116061251438914,0.100839603044319,0.093951083761683,0.0887888519710968,0.0910548555624064,0.141351520574698,0.119360973323426,0.0758234443446826,0.078287851518274,0.0897989431971371,0.154019257067247,0.123139352666673,0.119811865736931,0.0801535389793467,0.115884441249378,0.0794966806016673
"ModifiedDSHW_horizon_10.csv","ModifiedDSHW",10,0.0957602162074994,0.129805593050679,0.0897688355214593,0.156917066230097,0.119567274937595,0.102071685532897,0.0945054506911184,0.090127292523709,0.0901811171477999,0.142630010348404,0.123218732840612,0.074682517621148,0.0797858854553254,0.0906817068496358,0.162447227126659,0.125771128695318,0.123340439108303,0.0786792072087344,0.115362321042743,0.078729391967006
"ModifiedDSHW_horizon_11.csv","ModifiedDSHW",11,0.0955302073430999,0.130395498514742,0.0891156454753481,0.153764313551163,0.121457643683007,0.103452188244254,0.0964885171411108,0.0913035192418091,0.0899026951421647,0.145225426828853,0.126604634289815,0.07348335663587,0.0804447922210549,0.0919690427704236,0.168537572011178,0.127216536305835,0.12690945628399,0.0787831402142797,0.115458867287215,0.0784561640224674
"ModifiedDSHW_horizon_12.csv","ModifiedDSHW",12,0.095187184148915,0.134007660780395,0.0884087780967478,0.149086916288397,0.121704485222076,0.103602800347639,0.0962461103544358,0.0920854764200877,0.0881894745186604,0.148109615341759,0.129009503092029,0.0727842151749859,0.081966216467694,0.0925032495918258,0.175517828816868,0.130428030199085,0.131715420078945,0.0778174231656392,0.116552988086582,0.0784321485519918
"ModifiedDSHW_horizon_13.csv","ModifiedDSHW",13,0.095529470746778,0.135558289817874,0.0897914307536002,0.146869904736947,0.123228790030179,0.104743109767424,0.0980810025629295,0.0927302192949753,0.0883486313373811,0.15167306721317,0.131729968591907,0.0732059556556762,0.0828075460895405,0.0947177610346974,0.18408525069374,0.133532720830738,0.134711960912735,0.0779546052395092,0.116995075491251,0.0783266567595301
"ModifiedDSHW_horizon_14.csv","ModifiedDSHW",14,0.0959698920724021,0.139596737318857,0.0904137714836489,0.143534012372867,0.125518934251414,0.106064148495185,0.0992832980442697,0.0912577510714216,0.0889942215731739,0.156431993847564,0.134323812033969,0.0747002701440819,0.0823560741966741,0.0951666745999066,0.190904311405653,0.1372524290496,0.139339054659842,0.0786735811386301,0.116889833372689,0.0786065789962798
"ModifiedDSHW_horizon_15.csv","ModifiedDSHW",15,0.0979829042867512,0.143209584666427,0.0915294284586498,0.140363991411552,0.12848449923715,0.107363209943401,0.101386865390737,0.0907318117160575,0.090052384318279,0.15995737892129,0.13835086203265,0.0758254975202812,0.0825221962689402,0.0985607810720746,0.197876624911095,0.140539996944544,0.143222011059117,0.079670819961751,0.116579553971941,0.0781259017943551
"ModifiedDSHW_horizon_16.csv","ModifiedDSHW",16,0.0987793349742054,0.14475143884193,0.0933091553338998,0.141527036633333,0.129895350565503,0.108361511789047,0.102791904163299,0.0920519896766472,0.0908313200963211,0.1644706193818,0.141097489628508,0.0771958282233986,0.0817955574077134,0.10051237774171,0.20449809094386,0.144563490909858,0.147767141288998,0.0793383796062575,0.117737790290605,0.0767375765099616
"ModifiedDSHW_horizon_17.csv","ModifiedDSHW",17,0.0999047133111292,0.147163696604698,0.092233204809498,0.143137404769616,0.13063225558853,0.108570686979264,0.102784247767525,0.0921158899037296,0.0914021476618494,0.166237185696798,0.143195359838821,0.0771063369571923,0.0820038380323665,0.101024363987795,0.212330994843736,0.14815479722679,0.151178572566643,0.0795162898529434,0.117395640658411,0.076493573564036
"ModifiedDSHW_horizon_18.csv","ModifiedDSHW",18,0.0996877024394255,0.149254089282097,0.0909420515386181,0.139493840883017,0.13377596393369,0.1085617666757,0.101344329122583,0.0927796349677926,0.0914758310906815,0.169517653430044,0.146491934178918,0.0773307480055493,0.0826584367638296,0.101143791226443,0.219330121266081,0.151655218198862,0.153813670269976,0.0783959037514296,0.115907258695353,0.0755909785009262
"ModifiedDSHW_horizon_19.csv","ModifiedDSHW",19,0.0985922795083508,0.152244350798656,0.0883731737130422,0.140341086367329,0.135195123871005,0.10785846822086,0.100808303456421,0.0934859029342819,0.0908868554132246,0.171723148698464,0.149527944917715,0.0765759976217877,0.082823242175477,0.101526146596417,0.22331273176645,0.15404641964601,0.157176377177633,0.0780852857944036,0.114709205611346,0.0755246667501257
"ModifiedDSHW_horizon_20.csv","ModifiedDSHW",20,0.0958297940792938,0.153004644960137,0.085785764384426,0.140491676759757,0.137594887861589,0.108080492923577,0.100983058769394,0.0950979911288975,0.0908922493916196,0.174687632962047,0.151844956935652,0.0764263696398635,0.0838407040718813,0.102683543264463,0.228915654610834,0.156187871753715,0.159996359433385,0.0774319642749231,0.11367631393299,0.0760018552954052
"ModifiedDSHW_horizon_21.csv","ModifiedDSHW",21,0.0928834002336696,0.152049691184992,0.0834783768034639,0.140994588952076,0.138654596723946,0.107564617630216,0.10150009422778,0.0967013876048389,0.0903974544151822,0.176637664422788,0.155123118617313,0.0760061775786667,0.084409378627432,0.10391455565966,0.234891277189485,0.159246368277566,0.163793739563998,0.0767868863218237,0.113682495813767,0.0762244127874845
"ModifiedDSHW_horizon_22.csv","ModifiedDSHW",22,0.0908193516931082,0.151876645176052,0.0796985424128662,0.142719240482318,0.139957056508793,0.109267865344753,0.10087035958887,0.0979026149047399,0.0905579973351528,0.179779681765604,0.156498889878793,0.0751520959690115,0.0856933868457714,0.104151005695561,0.240081798575847,0.162841491407063,0.167336841049122,0.0750637816409767,0.113312439468701,0.0762040565981236
"ModifiedDSHW_horizon_23.csv","ModifiedDSHW",23,0.088399435335226,0.152142178738275,0.0768299763283962,0.144570138080356,0.141660906430745,0.109868004896387,0.101058085039791,0.0986645684813341,0.0905735345695933,0.182636125980688,0.159578936458864,0.0752523849895085,0.0865512320705891,0.104348970297828,0.24493135957388,0.163833915359947,0.170582626071095,0.0745099696279423,0.11324853137531,0.0769753084323632
"ModifiedDSHW_horizon_24.csv","ModifiedDSHW",24,0.0878522044146215,0.150682919733739,0.0756311010596789,0.147337639321204,0.14448838854337,0.11127286319649,0.100394300755033,0.0994365263127415,0.0929857531795045,0.185988928366788,0.16341952057422,0.0752616783647229,0.0878898421937708,0.105401650100286,0.250684263926111,0.167415940401427,0.174804362859514,0.0747005264221769,0.114372469737971,0.0775927738404633
"OriginalDSHW_horizon_1.csv","OriginalDSHW",1,0.0662861490254922,0.0945479335953425,0.0720583785186888,0.108810031054591,0.0866758980267997,0.0757619876579106,0.0675328690175355,0.0714474070307022,0.064547558027507,0.0763464240151802,0.0888864161989858,0.0594158422869609,0.0466420171132406,0.0631660650211662,0.0857211466744863,0.0882834859660564,0.0888123775983581,0.0660231060151819,0.090294960177027,0.0603490060897314
"OriginalDSHW_horizon_2.csv","OriginalDSHW",2,0.0854983584788695,0.121103436251237,0.0811862601757225,0.132837867085772,0.105655322325534,0.0864627485349278,0.0789240172647277,0.0783092203812283,0.0767020256383538,0.100647033329495,0.10351373057167,0.0682533722908811,0.0550124409024961,0.0779240272011941,0.110254847245638,0.100754969108405,0.10661377137049,0.0786588760990082,0.101280644530616,0.0680100860538282
"OriginalDSHW_horizon_3.csv","OriginalDSHW",3,0.101689593600281,0.140751278468403,0.0859657336297835,0.147793574341907,0.120655667024933,0.0941480908468061,0.0876480276202937,0.084652511151023,0.0844294302742344,0.118391381875096,0.112626148708276,0.0748931774908132,0.0627562991132578,0.087490706934373,0.125798320232702,0.111595950806017,0.119148035569887,0.0871737503369971,0.107968107334472,0.0717641212553456
"OriginalDSHW_horizon_4.csv","OriginalDSHW",4,0.111437246879607,0.157829308839222,0.0896860876994366,0.164846880574379,0.133711133131646,0.0999015641966763,0.0942103382417512,0.0884358362255232,0.0889450787147172,0.131680523294356,0.120339903176981,0.0796457849131581,0.0683064095598451,0.092597995381527,0.139928047455009,0.119896682024846,0.129260289251871,0.0931771011996676,0.109626211509726,0.0735374937400772
"OriginalDSHW_horizon_5.csv","OriginalDSHW",5,0.120647343531374,0.173101736035601,0.0922116420533055,0.178433686291321,0.146416150602213,0.105119057829429,0.0985071952560924,0.0927685864106218,0.093455475640397,0.141942786938264,0.126040506217034,0.0820552957487443,0.0730429825644435,0.0966444686480699,0.152491576679455,0.128202339628918,0.138431539800732,0.0974109572474155,0.111255499622383,0.0752123153437876
"OriginalDSHW_horizon_6.csv","OriginalDSHW",6,0.125589865882212,0.184968384227643,0.0934390029952957,0.188979802165864,0.157587837725313,0.109320017164405,0.102846063704346,0.0963907878113558,0.097860746027626,0.149707376430754,0.13141953156869,0.0832409211423061,0.0777026762908574,0.100064706299115,0.162461274481124,0.134556042816493,0.147615757333263,0.100385759006834,0.111749360663922,0.076031189875435
"OriginalDSHW_horizon_7.csv","OriginalDSHW",7,0.130237184067939,0.193871885465927,0.093602633609092,0.197070965450054,0.169361436547837,0.112226655777927,0.107037918871107,0.0989332453845823,0.0999849980782706,0.155228858484899,0.135101431552559,0.0836939160050861,0.0812688363514648,0.10248279898321,0.171448090003535,0.1412714789616,0.154824872159059,0.102566205328775,0.112879425671612,0.0763652827204245
"OriginalDSHW_horizon_8.csv","OriginalDSHW",8,0.132021918632658,0.201398151024259,0.093263452630558,0.204446793946448,0.180349856255307,0.114375436621813,0.110412122840926,0.101000952354869,0.101291202138694,0.159423163140935,0.137204047481416,0.0826841533445995,0.0845269626261796,0.104565361000587,0.179040751496649,0.146952727785672,0.163350905639335,0.104783805791839,0.113893743675553,0.0766586786811739
"OriginalDSHW_horizon_9.csv","OriginalDSHW",9,0.133330479612617,0.205741269824269,0.09226543543162,0.211903179145792,0.192404507785118,0.116663506954788,0.113678312559036,0.104572541636755,0.102503586479589,0.161730776429901,0.139338072016156,0.0807761682386589,0.0865052316482268,0.10686321819497,0.185926511784275,0.152787568095843,0.16984110296993,0.105513901155374,0.114595046941992,0.0772021453463486
"OriginalDSHW_horizon_10.csv","OriginalDSHW",10,0.133613160936563,0.205585901794589,0.0923287472106488,0.211021979356742,0.203198847177367,0.118694654619901,0.116695788307816,0.10622727629831,0.104306298046567,0.164448229814221,0.141631771599147,0.0798032303805103,0.088047206273197,0.109199132831321,0.192423453762006,0.15784168387514,0.175308617241278,0.106990481593021,0.115311262191408,0.0779733030706969
"OriginalDSHW_horizon_11.csv","OriginalDSHW",11,0.134899854925752,0.205824879635312,0.0929574908576978,0.209594116946932,0.213182487730556,0.120386918402509,0.118668911005935,0.108832935181548,0.10625702118174,0.16745057775143,0.1433892231313,0.080436759350406,0.0896666928233947,0.111738560726966,0.198714307285547,0.162950479653442,0.180900873615925,0.108016895120625,0.115635632839719,0.0785042163834288
"OriginalDSHW_horizon_12.csv","OriginalDSHW",12,0.135492703287969,0.206958226316457,0.0930252800286516,0.207564353221397,0.220714846791775,0.122010128974283,0.120574676415832,0.110303001129649,0.108107304599099,0.171774490105658,0.146330021563052,0.0818251015593115,0.0911772113736302,0.113937536114063,0.205465694755464,0.16839713506433,0.185743110530381,0.108421138277095,0.1166854351315,0.0790298241891036
"OriginalDSHW_horizon_13.csv","OriginalDSHW",13,0.136527908755275,0.208516218828091,0.0932589905248189,0.205252325971434,0.227418174232638,0.12411953472074,0.122241061269674,0.111108169271402,0.11025514509642,0.176839480329032,0.150839019534949,0.0837745823584325,0.0917233704076122,0.115782291346004,0.212893377482089,0.173438048256404,0.190926011352198,0.10920852226295,0.117505434164132,0.0795609860682455
